stage,variant,ablation,regime,policy,seed_count,ci95_alerts_per_slot,ci95_attacker_trigger_gain,ci95_audit_rate,ci95_budget_violation_rate,ci95_explanation_coverage,ci95_exposure_budget_violation_rate,ci95_exposure_use,ci95_high_risk_explanation_coverage,ci95_local_compute_load,ci95_mean_explanation_debt,ci95_mean_explanation_delay,ci95_mean_packet_delay,ci95_mean_packet_queue,ci95_offload_rate,ci95_packet_drop_rate,ci95_packets_per_slot,ci95_redaction_rate,mean_alerts_per_slot,mean_attacker_trigger_gain,mean_audit_rate,mean_budget_violation_rate,mean_explanation_coverage,mean_exposure_budget_violation_rate,mean_exposure_use,mean_high_risk_explanation_coverage,mean_local_compute_load,mean_mean_explanation_debt,mean_mean_explanation_delay,mean_mean_packet_delay,mean_mean_packet_queue,mean_offload_rate,mean_packet_drop_rate,mean_packets_per_slot,mean_redaction_rate
unsw_nb15_xai_gate_tuning_envelope,balanced_coverage,default,adversarial_explanation_flood,xai_gate,20,0.02394166866083608,0.0024871426899693927,0.0008746557419664991,0.00014913363840952565,0.0013732843980244968,0.0,0.0,0.0015428476323814794,0.0033052172329656212,45.32315104724012,0.0003641601049646195,0.00041114008105528417,0.021175116470583656,7.786334246558392e-05,0.0,0.05437151412359835,0.001055557479878072,12.15119,0.801728315402497,0.14989924329156074,0.0005,0.617307506010361,0.0,1.0,0.6727369408679224,6.603460074995641,4134.296260624558,0.6704887318592248,0.01721327663045783,0.8872169578749333,0.0029397057612346182,0.0,44.96118,0.44081086861299823
unsw_nb15_xai_gate_tuning_envelope,balanced_coverage,default,non_markovian,xai_gate,20,0.03304678910890458,0.0023330449832628976,0.0007408750893601876,0.00033960105386979245,0.0007636101468676182,0.0,0.000975461211644169,0.0010896843931356914,0.0206512220476643,18.492652674125793,0.0009513720298394197,0.022865173956007196,1.1842325849676016,0.002233736657227082,0.0011770866864408871,0.11666356922349914,0.0016664522162755204,9.28827,0.12720880144837793,0.1545786218777133,0.00204,0.6937836533362145,0.0,0.9574918333334645,0.7698695654341458,4.4971675999995515,737.4782378050896,0.7276080441573665,1.2625282573817738,65.26578344299996,0.17019881775977586,0.136697517144192,54.933220000000006,0.4833508239306134
unsw_nb15_xai_gate_tuning_envelope,balanced_coverage,default,rtt_uncertainty,xai_gate,20,0.019549881648531255,0.0025778515843370665,0.0017701500999209177,0.0,0.00029865465251413125,0.0,0.0016239284975876976,0.0003127496612011964,0.011601273783247218,1.2577624845667883,0.00038176127051003147,0.0005306565409841761,0.027417232273734302,0.00022857522954445635,0.0,0.03736304624242654,0.0014454306801511313,7.288819999999999,0.07914749453106082,0.17368902820373167,0.0,0.7677224472833631,0.0,0.8877499166666581,0.8725704272767448,5.031175599999452,5.937890695782962,0.6935734481712514,0.01687622120936281,0.8718370789999996,0.00998363585473176,0.0,45.02817,0.38211760525444965
unsw_nb15_xai_gate_tuning_envelope,balanced_coverage,default,transient_overload,xai_gate,20,0.01921371283465623,0.0020864815900118743,0.0003882492248907346,0.0005679729793424664,0.0007943451577887688,0.0,0.00022014812482197812,0.0007990196015509433,0.011660640060101608,23.318507719311327,0.0006604767750103884,0.0005135525340438772,0.02669867160105102,0.0009345537189103501,0.0005122945081627243,0.053672312141932486,0.0006749711164763892,10.12308,0.2017855695626587,0.1548390403014268,0.01245,0.703257763992086,0.0,0.9996393888890056,0.7660785633691856,5.285543274996381,3741.3981234577573,0.7237833816491791,1.0382546268253405,53.293713765999975,0.1319983358502384,0.24777832478244743,56.15581999999999,0.5535380415738117
unsw_nb15_xai_gate_tuning_envelope,balanced_strict,default,adversarial_explanation_flood,xai_gate,20,0.024763306410302457,0.002286622296204761,0.0012256068131741185,0.00025132447469147795,0.001494573812755837,0.0,0.0,0.001670997910609391,0.004573196928459567,52.32839160871998,0.0004155905542343377,0.00040648490119312385,0.020985178567484292,0.0002695949190138487,0.0,0.045403280487647246,0.000993434633634896,12.16126,0.8022749660885033,0.14978343563405586,0.00206,0.6034361244186603,0.0,1.0,0.6559509501761053,6.093470099995608,4503.538638961921,0.6887781629735759,0.01736180967225015,0.8954742319999607,0.04202563035551447,0.0,44.984680000000004,0.43300921509715773
unsw_nb15_xai_gate_tuning_envelope,balanced_strict,default,non_markovian,xai_gate,20,0.026426460450963005,0.0017196825800304238,0.0026958710812715345,0.00042226874954477185,0.000397600801735714,0.0,0.0008688116007902874,0.00043360811173149503,0.020472464561500654,17.694706997631602,0.000822965350821488,0.022205951216126382,1.1495491028109754,0.0015434296107959807,0.0008003211215548377,0.11301193749256394,0.002858395179248484,9.32117,0.1304184689325445,0.18481759308830756,0.00449,0.6698723579787564,0.0,0.9554510000001383,0.7423207441908799,3.8129979999997397,791.8291130167843,0.7442292898287366,1.2580009414465518,65.04716492599998,0.2362707342577345,0.13688724220148152,54.971590000000006,0.43759888627930277
unsw_nb15_xai_gate_tuning_envelope,balanced_strict,default,rtt_uncertainty,xai_gate,20,0.020110022279345927,0.0025237094433438094,0.0018354905816585806,0.0,0.0005933105032784945,0.0,0.002043902963064419,0.00048514429326850786,0.01349826644638575,2.4088610117984257,0.0009085062291152883,0.0004414589769059409,0.022817162136417386,0.00019216039472052168,0.0,0.03180658982418873,0.0021154686189249696,7.2945400000000005,0.08028263948030163,0.18638678195314215,0.0,0.7245324460977804,0.0,0.8497496388889056,0.8375394296008709,4.599189799999622,17.68121885483733,0.6200823562182326,0.016574609970747826,0.8567131769999999,0.012667104133908874,0.0,45.016059999999996,0.18280945470905774
unsw_nb15_xai_gate_tuning_envelope,balanced_strict,default,transient_overload,xai_gate,20,0.022032993479110478,0.0020615871521904683,0.00041891502646492884,0.000527458733731345,0.0014820478630387243,0.0,0.0,0.0014942177550530057,0.0058062725582289,29.268821740544247,0.000636295308979765,0.0004416536002301402,0.0225324809617085,0.0006761944119271183,0.0003993343015346125,0.040603148704036494,0.0010713862955308412,10.12422,0.20238719736817967,0.15473192743834618,0.014000000000000002,0.6661131577249879,0.0,1.0,0.7195923791417007,3.999375299994034,4006.489201216072,0.7547476977197656,1.0365063521156397,53.254258049499946,0.24680878085901323,0.2474752304539627,56.13382,0.4928743654281118
unsw_nb15_xai_gate_tuning_envelope,coverage_heavy,default,adversarial_explanation_flood,xai_gate,20,0.014872235045564786,0.002476728597688398,0.0005412562676643608,0.0003013358469076968,0.0008854063881882263,0.0,0.0,0.0009269407464398112,0.002669650542169309,34.78915956466131,0.00036976198523547,0.0003801655886377779,0.019598816018950863,0.00011716703882333781,0.0,0.04044985035106005,0.0007039131516107625,12.16023,0.8011691014342668,0.13230053277467896,0.00197,0.6032727323407255,0.0,1.0,0.6580864326093875,6.439432874995513,4588.420037136559,0.6695202498954596,0.01752179923363712,0.903170747874897,0.005827087499980494,0.0,45.00879,0.41557633174032327
unsw_nb15_xai_gate_tuning_envelope,coverage_heavy,default,non_markovian,xai_gate,20,0.03823041911424102,0.0024232165082112966,0.0005599222370649208,0.0004942931923464049,0.0007317845170378543,0.0,0.0012023495926613318,0.0011073245185115321,0.01906704780559683,25.058851763336964,0.0008689420837381798,0.023913019176933774,1.2379304085391531,0.0018483578200266504,0.0008291767255727162,0.14525576425077155,0.0017379431464534375,9.350919999999999,0.1311784235318654,0.1560368262790367,0.0051400000000000005,0.6910547728436891,0.0,0.9654289166668286,0.7647866872798997,4.446923199999572,910.0158467168119,0.7273996432116713,1.2715843980089336,65.72968044999999,0.1771686101353481,0.13701977792375103,55.10949000000001,0.47107157484081663
