stage,variant,ablation,regime,policy,seed_count,ci95_alerts_per_slot,ci95_attacker_trigger_gain,ci95_audit_rate,ci95_budget_violation_rate,ci95_explanation_coverage,ci95_exposure_budget_violation_rate,ci95_exposure_use,ci95_high_risk_explanation_coverage,ci95_local_compute_load,ci95_mean_explanation_debt,ci95_mean_explanation_delay,ci95_mean_packet_delay,ci95_mean_packet_queue,ci95_offload_rate,ci95_packet_drop_rate,ci95_packets_per_slot,ci95_redaction_rate,mean_alerts_per_slot,mean_attacker_trigger_gain,mean_audit_rate,mean_budget_violation_rate,mean_explanation_coverage,mean_exposure_budget_violation_rate,mean_exposure_use,mean_high_risk_explanation_coverage,mean_local_compute_load,mean_mean_explanation_debt,mean_mean_explanation_delay,mean_mean_packet_delay,mean_mean_packet_queue,mean_offload_rate,mean_packet_drop_rate,mean_packets_per_slot,mean_redaction_rate
main,default,default,adversarial_explanation_flood,always_explain,20,0.023654718354117695,0.002749817845938309,0.0,0.0011800848354874185,0.0,0.0012466391500856766,0.005585141833609144,0.0,0.023654718354117695,0.0,1.793537937916602e-15,0.0006731224412160075,0.034454507612520634,0.0,0.0,0.04834550226952478,0.0,12.13066,0.7983091588341156,0.0,0.04098,1.0,0.6511600000000001,2.8641836111110566,1.0,12.13066,0.0,0.8499999999999839,0.019975943773811553,1.0222973500000005,0.0,0.0,44.97058,0.0
main,default,default,adversarial_explanation_flood,budget_only_bexgov,20,0.01845776698474533,0.0022743594658375865,0.000681778264795236,0.0,0.0006712042092837154,0.0,0.00048520342843445905,0.00022731796647489734,0.007722473378425535,32.90380525067445,0.0006801622132111483,0.000478560352539481,0.024716595405286854,0.0,0.0,0.04117729643598361,0.0016718415391193313,12.15315,0.8000584071923444,0.14077988330214838,0.0,0.5103998457001013,0.0,0.9183765833333691,0.7735675144192842,5.349762599999908,5327.287781142497,0.42379655028078045,0.017235492072609368,0.8899281340000005,0.0,0.0,45.01022,0.14157789317677758
main,default,default,adversarial_explanation_flood,fifo_explanation,20,0.021152200916913475,0.002334585639247279,0.0,0.0,0.0010380980146103328,0.00048668775248720414,0.0025372184419993164,0.002079742387913615,0.010745866342581767,75.7778003169849,0.00015571470219107722,0.0005040372577346873,0.025885692382186288,0.0,0.0,0.046190676783045885,0.0,12.14343,0.7994868065698603,0.0,0.0,0.8805000201830339,0.6042500000000001,2.524547222222164,0.767567268627711,10.6922,2219.769909461103,0.8679249969725232,0.018578647270969917,0.9542044999999924,0.0,0.0,44.988459999999996,0.0
main,default,default,adversarial_explanation_flood,never_explain,20,0.019938599589529264,0.0026864093675651236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.131998176769564,0.0,0.00041578313947530487,0.02162072325271581,0.0,0.0,0.027794771424401375,0.0,12.13729,0.7989529844803529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20063.78507129907,0.0,0.014443461538461539,0.7510600000000001,0.0,0.0,44.979079999999996,0.0
main,default,default,adversarial_explanation_flood,rate_limited,20,0.027429586445066375,0.0031815903402043584,0.0,0.0,0.0007702752096256983,0.0019815243382703867,0.0035720905487825277,0.00036787201050131953,0.01233762611379111,69.04795986306365,0.0015924026099085283,0.00048758578687578,0.025140265117027612,0.0,0.0,0.03479911854406963,0.0,12.1523,0.8002230195400296,0.0,0.0,0.6163784643337757,0.29162,1.4105297222222093,0.8765628248321657,6.714720800000106,5005.0194287774,0.6512949071946867,0.01751927510258095,0.9035259199999993,0.0,0.0,45.00279,0.0
main,default,default,adversarial_explanation_flood,static_coarse_full,20,0.02558962376737466,0.0028589225262833566,0.0,5.00714436948268e-05,0.0007800045430449115,0.002649379128856617,0.0046234644735170805,0.0003622325747822027,0.01986146176305006,28.71496162565326,0.0006833411168576503,0.0004492874844221815,0.023163489383580763,0.0,0.0,0.04468048218851128,0.0,12.14967,0.800080201242958,0.0,6.000000000000001e-05,0.5784764893969533,0.2804,1.3881729166666597,0.8846528899924173,6.440608800000109,3657.718592708915,0.4540013953274535,0.01699009693429357,0.8760191440000001,0.0,0.0,44.99667,0.0
main,default,default,adversarial_explanation_flood,static_offload,20,0.02450957077061941,0.0028869143398994423,0.0,0.0,0.0006077262153428903,0.0023314679252170265,0.004835465803244848,0.00025143434799814287,0.0036092819949939967,22.619902481174822,0.0010612944582333822,0.00041193177388216683,0.021367198476120466,0.0008436497650661895,0.0,0.050512099105982866,0.0,12.16061,0.801469954317627,0.0,0.0,0.533336170437797,0.38086000000000003,1.6158633333333334,0.7517356400399895,1.8476303999998465,3075.4326681132216,0.692116363916575,0.015095769062381989,0.7830784160000002,0.4497937402853044,0.0,45.00252,0.0
main,default,default,adversarial_explanation_flood,threshold_explain,20,0.024746167290862868,0.0027779016330686454,0.0,4.8220109367030896e-05,0.0007648642912953218,0.001751369518856301,0.004009841421594638,0.0004135246760446623,0.017050708555591532,30.76066884061491,0.0006989538799122701,0.0005499081639206736,0.028351394029343648,0.0,0.0,0.05106369593847301,0.0,12.15838,0.8007375731022635,0.0,5e-05,0.5782575852085938,0.27956,1.387689861111105,0.8843360401381126,6.440707600000107,3660.8992538704724,0.453698686048325,0.017414759276925196,0.897881616,0.0,0.0,45.01254,0.0
main,default,default,adversarial_explanation_flood,xai_gate,20,0.018302253334033947,0.0025217112950973973,0.0012663119429376839,6.966022802446924e-05,0.0002449611791388,0.0,0.0008502402587371006,0.0004836866636500669,0.019631606280497652,22.849218632049627,0.00059985465314351,0.0004325702686373881,0.022297999037453005,0.0012577052372161211,0.0,0.03883584368503428,0.001297748827092293,12.17052,0.8023394527411037,0.13045505686206624,0.0002,0.6872023671731932,0.0,0.9954143333335734,0.800328787553345,6.842444799999195,1561.5569577493488,0.6592717294685093,0.01769159268872642,0.911734632000001,0.04625657260104106,0.0,45.017540000000004,0.6363786008372931
main,default,default,bursty,always_explain,20,0.023575390740971362,0.002341494572933305,0.0,0.0010698005874190317,0.0,0.001346293919578762,0.005566411702728053,0.0,0.023575390740971362,0.0,1.0391034491050922e-15,0.002986101485135164,0.1534109481859561,0.0,0.0005122039433879744,0.04947034114601529,0.0,8.7417,0.14737750561858773,0.0,0.14774,1.0,0.51594,2.064012499999851,1.0,8.7417,0.0,0.8499999999999386,1.2597575300147537,64.36821915000003,0.0,0.16534660580949306,50.79208,0.0
main,default,default,bursty,budget_only_bexgov,20,0.01653093865861022,0.0019580829959885367,0.0007263812673737885,0.0,0.0007934542903869024,0.0,0.0015655653862138236,0.0004987731271655528,0.0076624852854775315,25.792346885838576,0.0007020711428876371,0.00276056481167139,0.14320464269911942,0.0,0.0004977862691033256,0.037421088013775396,0.0,8.743219999999999,0.1475513697427328,0.08953716895117836,0.0,0.4019430043174806,0.0,0.5648779166667097,0.7592683085864412,2.9902902000001172,2385.0162825838456,0.3098000590058433,1.241012295786835,64.11650147099999,0.0,0.1625616747263736,50.79347,0.0
main,default,default,bursty,fifo_explanation,20,0.016953627911949827,0.0017883805220646133,0.0,0.0,0.0007907823374618056,0.0014400472623822904,0.0028248394404147116,0.001482563290885223,0.01196402586528727,35.05768351408825,0.0001186173506189137,0.0028390612517741557,0.14639213075828092,0.0,0.00040781941361120433,0.05367521556300179,0.0,8.74723,0.1482026489369736,0.0,0.0,0.7818222575962074,0.38134,1.6147048611110406,0.5678617310373875,6.83875,1429.42044555222,0.8827266613605014,1.2497857253959108,64.3062523000001,0.0,0.16334966240775328,50.78793,0.0
main,default,default,bursty,never_explain,20,0.01595814568729226,0.0021108479522631944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.85309834335399,0.0,0.0028656306313018984,0.1490127928276871,0.0,0.0003444215901886994,0.030261005933257548,0.0,8.73622,0.14727422219621839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10202.666860859998,0.0,1.2287723076923207,63.896159999999995,0.0,0.16006418882817913,50.76513,0.0
main,default,default,bursty,rate_limited,20,0.017071666324120403,0.0020376124004244183,0.0,8.578867548869875e-05,0.0007684373620568639,0.0,0.002156448623414193,0.0007821295343680661,0.008666454568244464,34.82760143650624,0.0010146141783165417,0.002737986194936607,0.1420399317043823,0.0,0.0005493829291160314,0.05363587615836764,0.0,8.73823,0.14753017449455536,0.0,0.00014,0.5004859592360044,0.0,0.7066326388889534,0.7941980750761319,3.667185200000128,2862.849246786502,0.6004887896780379,1.2443567453942308,64.281366424,0.0,0.16189368652550812,50.76549,0.0
main,default,default,bursty,static_coarse_full,20,0.01808830079104637,0.0023460626181617578,0.0,8.719130811340264e-05,0.0007704022679253686,0.0,0.00207967389247534,0.000454390617710195,0.009449059336957876,28.930457919916005,0.000638400064702505,0.0021428266680591653,0.11095195893604715,0.0,0.00048290879306271895,0.04272007101226138,0.0,8.71921,0.14500395930156532,0.0,0.00032,0.4269075398618961,0.0,0.6725273611111648,0.812961678497549,3.275269600000056,1789.324276564013,0.3229115800189059,1.2418883571327533,64.12048553999999,0.0,0.16210544491573145,50.766769999999994,0.0
main,default,default,bursty,static_offload,20,0.023405466888876948,0.0026306809349872554,0.0,0.0,0.0007206617623547886,0.0,0.002885297259983075,0.0004518783795565445,0.004453742695973121,32.312079203878675,0.0010810850189300538,0.002694115359697349,0.14037934232361768,0.0008285401813372084,0.00037321617040568766,0.04055983949973459,0.0,8.74836,0.14788172916862513,0.0,0.0,0.39859896897394453,0.0,0.7834644444444641,0.6965482265744553,1.146973599999959,1529.3288256832898,0.4786484157582628,1.2341610423477087,64.02438497800003,0.29227789102962987,0.1610243538859582,50.80856,0.0
main,default,default,bursty,threshold_explain,20,0.020594839562120333,0.0025164574839891814,0.0,9.644021873406179e-05,0.0006744258847797945,0.0,0.0021369310258453735,0.0005336469677690902,0.00988396420906289,27.493214138621543,0.0005633893481358278,0.0028320141095862067,0.14648914606214558,0.0,0.0005135036042007974,0.047737721068001726,0.0,8.7326,0.14674408761433627,0.0,0.00030000000000000003,0.4265350813629528,0.0,0.6731419444444985,0.8129495229214486,3.277807600000057,1808.5729444820117,0.3226626010330047,1.2401398317429937,64.027954748,0.0,0.16244103450307465,50.767520000000005,0.0
main,default,default,bursty,xai_gate,20,0.020378711976032738,0.0023831407615422856,0.002928829909026392,3.211177845883771e-05,0.0007515649090254279,0.0,0.0023247312161386465,0.0004195364758667632,0.016777167723089733,2.472173242943546,0.0008855551634943533,0.0032209672931650815,0.1662615992790293,0.0007091642216923119,0.0005416675708981505,0.041821383682815266,0.000958410251044122,8.72419,0.1462338547299617,0.10323742681110996,3.0000000000000004e-05,0.6334581640475095,0.0,0.8808915555555213,0.7757815334549769,3.05512299999999,104.92317446682475,0.7278361836226961,1.2378163923903382,64.056756685,0.2739286590647717,0.16180985922215851,50.74113,0.4424312383548291
main,default,default,detection_matrix_perturbation,always_explain,20,0.01568622627698041,0.0018463209901965255,0.0,6.654283938700097e-05,0.0,0.0015706476331018456,0.003703692315397536,0.0,0.01568622627698041,0.0,1.423294285659046e-15,0.0005129747139341027,0.026425260985341713,0.0,0.0,0.04220749757092923,0.0,7.18151,0.06395347236601598,0.0,8.999999999999999e-05,1.0,0.40993,1.6956343055554757,1.0,7.18151,0.0,0.8499999999999599,0.017522446779626562,0.9025312500000003,0.0,0.0,44.9988,0.0
main,default,default,detection_matrix_perturbation,budget_only_bexgov,20,0.017683488195072396,0.0023760114376066414,0.0005669158322784951,0.0,0.0007606811206015494,0.0,0.0020207366804510843,0.0007368640462735852,0.009086863861230553,27.240757203905677,0.0006607479016644206,0.0004641361781636767,0.024064567268178547,0.0,0.0,0.03532569800614092,0.0,7.17168,0.06292105101509518,0.0742574060985804,0.0,0.36754606848317356,0.0,0.41584183333335484,0.7414207719748008,2.2224280000000802,626.5670022629631,0.2797956502768277,0.015509955274905096,0.8041428839999998,0.0,0.0,44.980900000000005,0.0
main,default,default,detection_matrix_perturbation,fifo_explanation,20,0.014593609952737232,0.00198659011370968,0.0,0.0,0.0003020360121204428,0.001656994857534183,0.0032336442650324425,0.0007386755564610534,0.01369543453425653,0.004507135721481815,4.53054018184827e-05,0.0004994597878862547,0.025746368083900417,0.0,0.0,0.04282805272209205,0.0,7.1908,0.06417803558383003,0.0,0.0,0.9916197421443392,0.40645,1.683597361111032,0.9776754072198109,7.13053,0.08059065966951866,0.8512570386783086,0.017600590884839833,0.9068381999999989,0.0,0.0,45.047630000000005,0.0
main,default,default,detection_matrix_perturbation,never_explain,20,0.015737803717565942,0.002412421388278547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.36503004732679,0.0,0.0004679568410035708,0.024333755732185776,0.0,0.0,0.03249749652608909,0.0,7.1815,0.06448761410437917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6443.039681965623,0.0,0.01435173076923077,0.74629,0.0,0.0,44.976350000000004,0.0
main,default,default,detection_matrix_perturbation,rate_limited,20,0.015667409682119438,0.0021232297002984754,0.0,0.0,0.0007020683603524012,0.0,0.0022258154073632173,0.0008601976281759766,0.009505873225121787,0.011621814551811516,0.0007652977825851671,0.0004967722192010968,0.025711139981056442,0.0,0.0,0.04114957875090388,0.0,7.1798,0.06420111068897312,0.0,0.0,0.5898357730459349,0.0,0.5797422222222697,0.8147852022129974,3.324666800000139,0.40571311122361886,0.40255330449889515,0.015712660607230502,0.8134631939999988,0.0,0.0,44.97772,0.0
main,default,default,detection_matrix_perturbation,static_coarse_full,20,0.016459698736387366,0.0020014472621073974,0.0,0.0,0.0008588008009888403,0.0,0.0021569113972399446,0.0009130123877216169,0.009502727387361472,21.75833494163326,0.0007487420264273959,0.0004437068749272859,0.022999513171547574,0.0,0.0,0.033585452539361196,0.0,7.18258,0.06375312528096318,0.0,0.0,0.3885062965400637,0.0,0.4922244444444751,0.7907150460322271,2.429488000000059,267.5489400224688,0.2910558196726976,0.015364284738721912,0.7963492739999991,0.0,0.0,45.01395,0.0
main,default,default,detection_matrix_perturbation,static_offload,20,0.017260151353608477,0.0022447527682485065,0.0,0.0,0.0010592486173552588,0.0,0.002873673730695358,0.0006657255401024553,0.003705145111495589,17.877813953041443,0.0015054271778357964,0.0004534841661558092,0.023555252732209674,0.0010943269986883936,0.0,0.05117583804093062,0.0,7.179689999999999,0.06405587995944395,0.0,0.0,0.36352391994214955,0.0,0.56941000000001,0.6787102332714189,0.8890751999999875,72.3415978586901,0.427153776374916,0.014996436324042628,0.7789045619999995,0.25590459440197905,0.0,44.98316,0.0
main,default,default,detection_matrix_perturbation,threshold_explain,20,0.014417992201558814,0.002049050164694178,0.0,0.0,0.0008560012237434606,0.0,0.0017843338079444574,0.0008903527878668719,0.007834922731700961,27.00046059309572,0.0007525477794163048,0.0004554835407205783,0.023622727714135247,0.0,0.0,0.04560463657535864,0.0,7.1990300000000005,0.06623955863609676,0.0,0.0,0.38840124328612785,0.0,0.4929529166666981,0.790694689388534,2.4338088000000573,274.373689409069,0.29091622856728977,0.015907701409086573,0.8245277819999988,0.0,0.0,45.01204,0.0
main,default,default,detection_matrix_perturbation,xai_gate,20,0.012115710772729013,0.0017220415745176527,5.9692109843495955e-06,0.0,0.0003052720428933728,0.0,0.0008082401323286,0.0004227386680539127,0.004759653416575905,0.021840113922914024,0.0004990840576553253,0.000353366816522433,0.018311849152146942,0.0003112962147743745,0.0,0.0494153955409805,0.001107046354774914,7.1775400000000005,0.06387541606636013,4.1729348891343565e-06,0.0,0.6336663350229438,0.0,0.508844277777719,0.7603096375556555,3.02043819999966,0.4975025188485117,0.6571951923395227,0.015670307284888614,0.8117549800000008,0.15018820892020013,0.0,44.97743,0.7007591097891146
main,default,default,markov_modulated,always_explain,20,0.20519910392193794,0.007814144888260335,0.0,0.009476330366816712,0.0,0.009930572896602529,0.04844978842601428,0.0,0.20519910392193794,0.0,3.2226004393782942e-15,0.06932275861670655,3.53511907530518,0.0,0.006567340557044374,0.735201601801611,0.0,10.59637,0.30377855488552247,0.0,0.24710000000000001,1.0,0.59141,2.501920694444264,1.0,10.59637,0.0,0.8499999999999386,1.9309965716539437,98.65134229999998,0.0,0.1704488621631246,54.16194,0.0
