stage,variant,ablation,regime,policy,seed,slots,packet_drop_rate,mean_packet_delay,mean_packet_queue,explanation_coverage,high_risk_explanation_coverage,mean_explanation_delay,mean_explanation_debt,exposure_use,offload_rate,audit_rate,redaction_rate,local_compute_load,attacker_trigger_gain,budget_violation_rate,exposure_budget_violation_rate,alerts_per_slot,packets_per_slot,calibration_status
ablations,default,default,adversarial_explanation_flood,xai_gate,1,5000,0.0,0.017464348672810385,0.9000798200000004,0.6877991222037532,0.8007453004121646,0.6582907536602212,1606.3612399391054,0.9969994444446887,0.043234745013265206,0.1286397432118175,0.6400543709672136,6.9024079999991725,0.8079828741722415,0.0,0.0,12.2124,45.0314,synthetic_default
ablations,default,default,transient_overload,xai_gate,1,5000,0.24950131423361338,1.0378001170664957,53.34253332,0.6810061078726948,0.7494789513108199,0.7754409804429505,2336.6099543620503,0.9901411111114036,0.2479557527405845,0.1550643614587271,0.5711159302071106,4.129367999999234,0.19344758974066423,0.0088,0.0,10.0526,56.1544,synthetic_default
ablations,default,default,non_markovian,xai_gate,1,5000,0.13399835483532055,1.327768257139414,68.69593136000005,0.6375322263958179,0.775509040979433,0.6951455523305282,139.30056386400307,0.8241533333332894,0.21209663650332936,0.07181577599453645,0.543943144954755,3.6500399999997417,0.13170133190348565,0.002,0.0,9.3712,55.2042,synthetic_default
ablations,default,default,rtt_uncertainty,xai_gate,1,5000,0.0,0.016741444040671582,0.8664086000000015,0.643007988018018,0.8546434854349063,0.5526788768424855,0.3794244911111117,0.5717883333333281,0.022854606978421257,0.055305929993898044,0.3912464636378765,3.7464159999997966,0.07030262009511157,0.0,0.0,7.2108,44.9144,synthetic_default
ablations,default,default,adversarial_explanation_flood,xai_gate,2,5000,0.0,0.018123418231737,0.9340824599999996,0.6872852921865706,0.8012334768550615,0.659723407747873,1579.9831752906607,0.9960911111113573,0.04670059093893631,0.1263296126066973,0.6409225213394616,6.848699999999129,0.8026575290986266,0.0,0.0,12.184,45.0594,synthetic_default
ablations,default,default,transient_overload,xai_gate,2,5000,0.24859194532489529,1.0362395205694837,53.25511933999998,0.6790721447596247,0.7483571607942431,0.7712670374432851,2388.0680352082704,0.9922305555558448,0.24383127056243145,0.1522207425975247,0.5777259909133636,4.199823999999203,0.20831366368871151,0.0116,0.0,10.2128,56.3474,synthetic_default
ablations,default,default,non_markovian,xai_gate,2,5000,0.13590279639321162,1.2065697816084562,62.426180000000066,0.6346653784219618,0.7722783697589972,0.690062050456228,119.98893983333502,0.8028799999999452,0.20833064949006977,0.04422973698336017,0.5719377348362855,3.627799999999706,0.13396903771497115,0.0008,0.0,9.315,54.7634,synthetic_default
ablations,default,default,rtt_uncertainty,xai_gate,2,5000,0.0,0.016006372956860488,0.8281735599999988,0.6423857259602751,0.8524866838362305,0.552612173099425,0.4651445008888896,0.5787966666666635,0.022745845818578043,0.055924816126396076,0.39482429855625173,3.8093639999997713,0.08649166189421087,0.0,0.0,7.342,45.0502,synthetic_default
ablations,default,default,adversarial_explanation_flood,xai_gate,3,5000,0.0,0.018698023691320814,0.9637344400000007,0.6867906370195253,0.8011291018096963,0.6603246999785409,1507.2903612355517,0.9938872222224499,0.049390052658512026,0.12915366711236567,0.6344938014823619,6.778187999999199,0.7925751012001991,0.0004,0.0,12.1158,45.0592,synthetic_default
ablations,default,default,transient_overload,xai_gate,3,5000,0.24932948941531544,1.0363992063955179,53.266533039999906,0.6802867022328658,0.749222590006448,0.7742663505236858,2358.810264033174,0.9910977777780621,0.246571823750247,0.15402094447737602,0.5753210827899624,4.158727999999249,0.20083139957006213,0.012,0.0,10.122,56.1944,synthetic_default
ablations,default,default,non_markovian,xai_gate,3,5000,0.13535611263786337,1.311496910794384,67.86095608000005,0.6345305739679596,0.7718127579549868,0.6910258104392566,130.4248666235578,0.8162694444443941,0.21170527931115327,0.05750335684903771,0.5524627549606769,3.6266679999997233,0.14005865644188376,0.0012,0.0,9.3838,54.8732,synthetic_default
ablations,default,default,rtt_uncertainty,xai_gate,3,5000,0.0,0.01536896317058507,0.7953514800000014,0.6441356463408392,0.853306752086178,0.5557330562801108,0.4160922297777778,0.5767755555555479,0.023395832187826468,0.0534997525705174,0.4012206521141475,3.78850399999977,0.07849590530915851,0.0,0.0,7.2748,44.9688,synthetic_default
