stage,variant,ablation,regime,policy,seed,slots,packet_drop_rate,mean_packet_delay,mean_packet_queue,explanation_coverage,high_risk_explanation_coverage,mean_explanation_delay,mean_explanation_debt,exposure_use,offload_rate,audit_rate,redaction_rate,local_compute_load,attacker_trigger_gain,budget_violation_rate,exposure_budget_violation_rate,alerts_per_slot,packets_per_slot,calibration_status
sanity,default,default,poisson,never_explain,101,200,0.0,0.009423076923076923,0.49,0.0,0.0,0.0,218.40819999999917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.685,44.975,synthetic_default
sanity,default,default,poisson,always_explain,101,200,0.0,0.011724918448005819,0.6036499999999994,1.0,1.0,0.8500000000000001,0.0,0.0664888888888889,0.0,0.0,0.0,7.04,0.04914123914906332,0.0,0.0,7.04,44.735,synthetic_default
sanity,default,default,poisson,threshold_explain,101,200,0.0,0.012598603768639393,0.6528439999999995,0.39444839857651215,0.7893445133432052,0.29416370106761586,6.5623204444444525,0.01932777777777776,0.0,0.0,0.0,2.400399999999996,0.02862581448129342,0.0,0.0,7.025,45.53,synthetic_default
sanity,default,default,poisson,rate_limited,101,200,0.0,0.014668796100831012,0.7597289999999995,0.5777445855115756,0.8014756573512197,0.3893577296489924,0.2947675555555558,0.020397222222222223,0.0,0.0,0.0,2.99419999999999,0.0,0.0,0.0,6.695,44.98,synthetic_default
sanity,default,default,poisson,fifo_explanation,101,200,0.0,0.012659094767632398,0.6527999999999995,0.9872849663425579,0.9693599449415001,0.8519072550486175,0.09972944444444443,0.06233333333333346,0.0,0.0,0.0,6.6,0.0,0.0,0.0,6.685,44.7,synthetic_default
sanity,default,default,poisson,static_coarse_full,101,200,0.0,0.030044926830850863,1.558266999999999,0.3844232182218953,0.7913859184753806,0.2882072005878035,3.759125888888893,0.018491666666666684,0.0,0.0,0.0,2.279399999999996,0.0,0.0,0.0,6.805,45.635,synthetic_default
sanity,default,default,poisson,static_offload,101,200,0.0,0.012310281580808316,0.6394980000000002,0.35371179039301226,0.6686621315192719,0.40786026200873454,6.97909133333334,0.020666666666666687,0.24017467248908297,0.0,0.0,0.8519999999999984,0.015295943249832966,0.0,0.0,6.87,45.11,synthetic_default
sanity,default,default,poisson,budget_only_bexgov,101,200,0.0,0.005903637371943925,0.30599349999999986,0.3909819494584839,0.7598916397020062,0.29790613718411535,8.344095200000027,0.01780388888888889,0.0,0.059927797833935016,0.0,2.3132999999999964,0.03826980021740001,0.0,0.0,6.925,44.465,synthetic_default
sanity,default,default,poisson,xai_gate,101,200,0.0,0.020671864352072626,1.0734600000000014,0.8821819474058272,0.8379825590290154,1.3343923240938145,0.0,0.07466555555555554,0.9509594882729211,0.0,0.032693674484719264,1.2083999999999917,0.02862155938151112,0.0,0.0,7.035,45.595,synthetic_default
sanity,default,default,bursty,never_explain,101,200,0.19508489722966935,1.4989423076923085,77.945,0.0,0.0,0.0,539.9307849999977,0.0,0.0,0.0,0.0,0.0,0.1855823652070301,0.0,0.0,9.95,55.95,synthetic_default
