stage,variant,ablation,regime,policy,seed,slots,packet_drop_rate,mean_packet_delay,mean_packet_queue,explanation_coverage,high_risk_explanation_coverage,mean_explanation_delay,mean_explanation_debt,exposure_use,offload_rate,audit_rate,redaction_rate,local_compute_load,attacker_trigger_gain,budget_violation_rate,exposure_budget_violation_rate,alerts_per_slot,packets_per_slot,calibration_status
demand_sweep,attack_1.00,default,adversarial_explanation_flood,never_explain,1,5000,0.0,0.014034615384615387,0.7298,0.0,0.0,0.0,19948.193187599158,0.0,0.0,0.0,0.0,0.0,0.7929077510011622,0.0,0.0,12.106,45.0144,synthetic_default
demand_sweep,attack_1.00,default,adversarial_explanation_flood,always_explain,1,5000,0.0,0.02181010530534408,1.1163390000000006,1.0,1.0,0.8499999999999852,0.0,2.87427499999995,0.0,0.0,0.0,12.1734,0.7991247788670024,0.0406,0.6528,12.1734,45.1086,synthetic_default
demand_sweep,attack_1.00,default,adversarial_explanation_flood,threshold_explain,1,5000,0.0,0.018095140440822416,0.9330780399999998,0.5779989121835435,0.8838343964014252,0.4532931170886053,3645.7872587733546,1.382874999999995,0.0,0.0,0.0,6.421968000000097,0.79747319210584,0.0,0.277,12.1344,45.0054,synthetic_default
demand_sweep,attack_1.00,default,adversarial_explanation_flood,rate_limited,1,5000,0.0,0.01807656982792785,0.9322833999999998,0.6148310583288225,0.876573231058173,0.6515645789188304,5028.67020907784,1.4088611111111013,0.0,0.0,0.0,6.709024000000112,0.7977976027002911,0.0,0.291,12.1758,45.1508,synthetic_default
demand_sweep,attack_1.00,default,adversarial_explanation_flood,fifo_explanation,1,5000,0.0,0.01789007744976629,0.9188009999999931,0.8798238117152061,0.7668560718123288,0.8680264282426997,2282.4992961999947,2.527899999999945,0.0,0.0,0.0,10.7064,0.80374718368315,0.0,0.604,12.1688,44.976,synthetic_default
demand_sweep,attack_1.00,default,adversarial_explanation_flood,static_coarse_full,1,5000,0.0,0.015629631225358907,0.8059709600000002,0.5779265285996039,0.883448719649974,0.45310568704799126,3733.115930128902,1.3855888888888828,0.0,0.0,0.0,6.436904000000109,0.8080022822908517,0.0002,0.2838,12.168,44.8672,synthetic_default
demand_sweep,attack_1.00,default,adversarial_explanation_flood,static_offload,1,5000,0.0,0.01643899038635499,0.8527046399999999,0.5342144342144389,0.7519114548055783,0.6933128733129424,3096.4055766378947,1.613444444444441,0.4505989505989506,0.0,0.0,1.8443679999998406,0.7945449457914568,0.0,0.3826,12.1212,45.0298,synthetic_default
demand_sweep,attack_1.00,default,adversarial_explanation_flood,budget_only_bexgov,1,5000,0.0,0.01680223062078569,0.867638580000001,0.5099548998876896,0.773773904900313,0.42257814048767744,5273.659112872228,0.9166683333333616,0.0,0.14103284213308664,0.13629154827198836,5.322483999999899,0.7934291495936534,0.0,0.0,12.1064,45.0028,synthetic_default
demand_sweep,attack_1.00,default,adversarial_explanation_flood,xai_gate,1,5000,0.0,0.01755672739543036,0.9045955600000001,0.6871418749693965,0.8001551823430462,0.6579371081536819,1615.9983271195497,0.9962800000002424,0.04393589680629901,0.13241336410810456,0.6358100476354172,6.887743999999165,0.809513653772675,0.0,0.0,12.2178,45.0132,synthetic_default
demand_sweep,attack_1.00,default,adversarial_explanation_flood,never_explain,2,5000,0.0,0.014546153846153837,0.7564,0.0,0.0,0.0,20067.440231999037,0.0,0.0,0.0,0.0,0.0,0.8000172506610259,0.0,0.0,12.104,44.8292,synthetic_default
demand_sweep,attack_1.00,default,adversarial_explanation_flood,always_explain,2,5000,0.0,0.017764305362013223,0.9090719999999992,1.0,1.0,0.849999999999981,0.0,2.848161111111047,0.0,0.0,0.0,12.0628,0.7919316431288812,0.0388,0.6472,12.0628,44.8782,synthetic_default
