stage,variant,ablation,regime,policy,seed,slots,packet_drop_rate,mean_packet_delay,mean_packet_queue,explanation_coverage,high_risk_explanation_coverage,mean_explanation_delay,mean_explanation_debt,exposure_use,offload_rate,audit_rate,redaction_rate,local_compute_load,attacker_trigger_gain,budget_violation_rate,exposure_budget_violation_rate,alerts_per_slot,packets_per_slot,calibration_status
profile_sensitivity,profile_default,default,adversarial_explanation_flood,xai_gate,1,5000,0.0,0.019000902716981634,0.9794515000000019,0.6864108481456905,0.7988965458382108,0.6605026351108098,1568.2293898506614,0.9960488888891309,0.04882320206880749,0.12913679662182068,0.6405446986808079,6.835823999999239,0.8087836937697039,0.0,0.0,12.2196,45.038,synthetic_default
profile_sensitivity,profile_default,default,transient_overload,xai_gate,1,5000,0.24904393979778608,1.0360321400268053,53.24686514,0.6797832677166422,0.7493140979987425,0.7729915354331414,2373.9519393611604,0.9919294444447294,0.24535433070866142,0.15358267716535434,0.5758858267716536,4.176939999999226,0.20357043433966826,0.0102,0.0,10.16,56.277,synthetic_default
profile_sensitivity,profile_default,default,non_markovian,xai_gate,1,5000,0.1365235471846469,1.2279721851567653,63.53909539999998,0.6327379927699035,0.7710887808300368,0.6872809433637239,117.16667496844616,0.7999055555555006,0.20999741779996556,0.041207608882768115,0.5644258908590118,3.584011999999685,0.127791448859637,0.0002,0.0,9.2944,54.9416,synthetic_default
profile_sensitivity,profile_default,default,rtt_uncertainty,xai_gate,1,5000,0.0,0.01603603184217069,0.8297619200000016,0.6422793635171063,0.8516846024736271,0.5538434257323576,0.46025596800000057,0.5767133333333282,0.02392279090113736,0.05752405949256343,0.39468503937007876,3.7881679999997715,0.08373814994733109,0.0,0.0,7.3152,44.9998,synthetic_default
profile_sensitivity,profile_default,default,adversarial_explanation_flood,xai_gate,2,5000,0.0,0.017855832962120535,0.9204598600000016,0.6870613170837625,0.8016736399080551,0.6594798893875001,1457.801154080886,0.9912833333335713,0.04785481280323227,0.129390140915037,0.6332566110844331,6.77439599999927,0.7902461510641559,0.0,0.0,12.0782,44.9778,synthetic_default
profile_sensitivity,profile_default,default,transient_overload,xai_gate,2,5000,0.2472497189541323,1.0359570135753566,53.248900899999974,0.6801447155115544,0.7487852702413057,0.7744061128465431,2347.7844405464975,0.9907983333336187,0.24716302241904234,0.15414574354513463,0.5746708315210944,4.1502279999992435,0.20041056310033856,0.0122,0.0,10.1164,56.183,synthetic_default
profile_sensitivity,profile_default,default,non_markovian,xai_gate,2,5000,0.13557852912646165,1.2242939505016426,63.34456824000005,0.6331382450689049,0.7709332620972502,0.6893251758815403,117.30503904622404,0.7998149999999467,0.2088998230394061,0.04689455738270965,0.5675687340843368,3.596355999999684,0.12654895010538647,0.0008,0.0,9.2676,54.8436,synthetic_default
profile_sensitivity,profile_default,default,rtt_uncertainty,xai_gate,2,5000,0.0,0.01655388241279329,0.85653428,0.6443475874183884,0.8526206325756228,0.5565716673425303,0.401863708444445,0.5789205555555503,0.023961135203381455,0.056348465718834055,0.3986660811330076,3.7933919999997814,0.07926690186947427,0.0,0.0,7.2868,45.0108,synthetic_default
profile_sensitivity,profile_default,default,adversarial_explanation_flood,xai_gate,3,5000,0.0,0.016819449421639293,0.8667424600000017,0.6881269579555745,0.8020949709803893,0.6594280296784888,1511.3587588515484,0.9929811111113505,0.044385820280296785,0.12948062654575432,0.6394558944765045,6.851055999999191,0.7999729929855959,0.0,0.0,12.13,44.9266,synthetic_default
profile_sensitivity,profile_default,default,transient_overload,xai_gate,3,5000,0.247327219222501,1.036398602326569,53.270616479999966,0.6799458530127706,0.7500055833405163,0.7736863427070307,2326.389119951828,0.9903800000002836,0.24672450249985178,0.15319249846847025,0.5744125842341363,4.152131999999239,0.19680618328969723,0.0112,0.0,10.1206,56.3756,synthetic_default
profile_sensitivity,profile_default,default,non_markovian,xai_gate,3,5000,0.13771452093397749,1.2113257573705536,62.6764991999999,0.6323519341207622,0.7709557181647043,0.689494203055562,117.7853009968909,0.7990399999999444,0.21328421280745477,0.04110954599631596,0.5639397551197313,3.539999999999713,0.12587224906065742,0.0006,0.0,9.229,54.648,synthetic_default
profile_sensitivity,profile_default,default,rtt_uncertainty,xai_gate,3,5000,0.0,0.015483942849879213,0.8012573200000008,0.6435748061802842,0.85333102336084,0.5547052847536169,0.33586468355555593,0.5759649999999937,0.023258371364161215,0.055094298125034365,0.39814152966404576,3.783495999999763,0.07961468197610055,0.0,0.0,7.2748,44.9222,synthetic_default
profile_sensitivity,profile_default,default,adversarial_explanation_flood,xai_gate,4,5000,0.0,0.018134193406224738,0.9345595200000008,0.6865009322561588,0.7987050209612331,0.66113653462432,1585.8662466395508,0.9975533333335713,0.04942592653168035,0.13102286480651598,0.6396421445160446,6.836543999999232,0.8098050098050094,0.0,0.0,12.2284,45.045,synthetic_default
profile_sensitivity,profile_default,default,transient_overload,xai_gate,4,5000,0.24817203391943257,1.0362006920841509,53.26159955999998,0.6803714454977351,0.7484295719397044,0.7745778041075004,2342.7328039695976,0.9912600000002931,0.24682069510268562,0.15345576619273302,0.5766785150078989,4.159871999999258,0.20235199424466588,0.0096,0.0,10.128,56.1566,synthetic_default
profile_sensitivity,profile_default,default,non_markovian,xai_gate,4,5000,0.1354578465579638,1.2897850712234282,66.72401513999998,0.6370414676417675,0.7747838640059878,0.6920116667371022,141.10787036711426,0.8247849999999532,0.20803567654394048,0.06499133448873484,0.5516549012977131,3.706503999999726,0.13812044390401423,0.0022,0.0,9.4628,55.4294,synthetic_default
profile_sensitivity,profile_default,default,rtt_uncertainty,xai_gate,4,5000,0.0,0.015040178812660059,0.7782743200000016,0.641813724162262,0.8516596258518809,0.5528519083232202,0.44305704355555653,0.5800816666666609,0.023514750900766667,0.05363963915151843,0.3982065938829139,3.8213479999997646,0.09485716997529514,0.0,0.0,7.3826,44.9532,synthetic_default
profile_sensitivity,profile_default,default,adversarial_explanation_flood,xai_gate,5,5000,0.0,0.01705396712969663,0.8789101799999999,0.6877342565118008,0.8022868492376743,0.6581371579294493,1503.583006875105,0.993301666666903,0.04409825255522585,0.12711836465545664,0.6375370919881306,6.84845599999914,0.7978287350292106,0.0002,0.0,12.132,44.9876,synthetic_default
profile_sensitivity,profile_default,default,transient_overload,xai_gate,5,5000,0.24758646186139188,1.0349842698193512,53.19960116000004,0.6803362740832666,0.749679658222487,0.7741092692962734,2318.9398951820517,0.990898333333616,0.24664714958262451,0.15429046168453533,0.5736242433833129,4.153611999999249,0.19904179118637644,0.0108,0.0,10.1108,56.216,synthetic_default
profile_sensitivity,profile_default,default,non_markovian,xai_gate,5,5000,0.13688637040651688,1.3160940843573898,68.11427374000012,0.6316140509769034,0.7692876319121787,0.6886811575451589,119.10316289289068,0.80171944444439,0.21445206365635916,0.04310605080433001,0.5588907577521888,3.537051999999705,0.1258516902706106,0.0004,0.0,9.2748,54.9202,synthetic_default
profile_sensitivity,profile_default,default,rtt_uncertainty,xai_gate,5,5000,0.0,0.015693469892799426,0.8121287800000014,0.6436563720270279,0.85282629179859,0.5538316628677138,0.440159380000001,0.5789016666666624,0.021954616203817483,0.056169957128423584,0.39854182026705987,3.816663999999772,0.08280480773495147,0.0,0.0,7.3242,45.094,synthetic_default
profile_sensitivity,profile_default,default,adversarial_explanation_flood,xai_gate,6,5000,0.0,0.019601899412998468,1.0102697400000018,0.6876789381171573,0.8008821637224536,0.6588710922740826,1578.7547152724405,0.9956138888891324,0.04463390994365318,0.12921985116554138,0.6383289800075567,6.866747999999167,0.802570913322733,0.0,0.0,12.1746,45.0268,synthetic_default
profile_sensitivity,profile_default,default,transient_overload,xai_gate,6,5000,0.2474208052949731,1.0367263801954982,53.28810381999996,0.67999467119297,0.7486700345519668,0.774143838320121,2345.995436905159,0.9912788888891786,0.24698034262256258,0.15364727244019893,0.5754914344359359,4.15631199999924,0.20393867677948374,0.0094,0.0,10.1336,56.1136,synthetic_default
profile_sensitivity,profile_default,default,non_markovian,xai_gate,6,5000,0.1392069336339788,1.3049621189853493,67.52450888000004,0.6318774061083692,0.7704858740324406,0.6879215501753608,125.53801057244596,0.8090694444443932,0.21145949182992557,0.0516939002480965,0.5534904611172897,3.592295999999716,0.12636019146870647,0.0012,0.0,9.3512,55.3476,synthetic_default
profile_sensitivity,profile_default,default,rtt_uncertainty,xai_gate,6,5000,0.0,0.015138246284549559,0.7833313200000008,0.6419851374242299,0.8519653837227078,0.5527686162716218,0.38976249866666746,0.5743999999999928,0.022649035571826678,0.057592481285175676,0.39754658215398064,3.794851999999769,0.08426275642449887,0.0,0.0,7.3204,45.01,synthetic_default
profile_sensitivity,profile_default,default,adversarial_explanation_flood,xai_gate,7,5000,0.0,0.01698658093739829,0.8755467600000005,0.6871254432990554,0.800283930818382,0.6600199587628963,1525.7265204044395,0.994203333333577,0.04770309278350515,0.13532371134020618,0.6310103092783506,6.801731999999244,0.7945814739989172,0.0,0.0,12.125,45.043,synthetic_default
profile_sensitivity,profile_default,default,transient_overload,xai_gate,7,5000,0.24855721563841945,1.037909963026692,53.34578858000006,0.6798031232791557,0.7479619904101797,0.773674966564464,2375.593008277161,0.992391666666954,0.2463614192431752,0.15285972779482337,0.5774329321060498,4.172323999999268,0.205932893833364,0.01,0.0,10.1688,56.2154,synthetic_default
profile_sensitivity,profile_default,default,non_markovian,xai_gate,7,5000,0.138624269472893,1.2739061409518109,65.91161569999974,0.6372161250374184,0.773836956671385,0.693107357902362,134.49823754800278,0.8186811111110638,0.20984754665414015,0.06211299483281377,0.5529102788572404,3.65943999999974,0.1283207693994146,0.0004,0.0,9.3668,55.3436,synthetic_default
profile_sensitivity,profile_default,default,rtt_uncertainty,xai_gate,7,5000,0.0,0.019055454163718268,0.9860190599999998,0.6430073821067014,0.852823831079288,0.5550245988970294,0.3846151151111114,0.5748344444444385,0.024515204936095197,0.057128691053327456,0.39477743499338913,3.7639119999997592,0.07597534717128362,0.0,0.0,7.2608,44.9874,synthetic_default
profile_sensitivity,profile_default,default,adversarial_explanation_flood,xai_gate,8,5000,0.0,0.01825206293185836,0.9406250200000017,0.687021370888413,0.7992337867252912,0.661084794169786,1599.147022686213,0.9963466666669117,0.04860153634035848,0.1326242531678813,0.6374827654126453,6.8270719999991964,0.8016723223989133,0.0004,0.0,12.1848,45.087,synthetic_default
profile_sensitivity,profile_default,default,transient_overload,xai_gate,8,5000,0.2473248989175314,1.0350026513944297,53.19579499999998,0.6793482484546276,0.748520605181267,0.7720496516534918,2379.376152060263,0.9922555555558409,0.24468648807771562,0.1537238740064763,0.5759199293494259,4.18780399999921,0.2048320966986863,0.0116,0.0,10.191,56.3896,synthetic_default
profile_sensitivity,profile_default,default,non_markovian,xai_gate,8,5000,0.13755142646182644,1.1784264072571236,60.967569260000005,0.6341154029566641,0.7722517251830749,0.6890861403736677,115.30846032355717,0.7977127777777253,0.2094984176529241,0.039450296961026574,0.5690163436944553,3.5804759999996953,0.12420909499632593,0.0002,0.0,9.2268,54.7158,synthetic_default
profile_sensitivity,profile_default,default,rtt_uncertainty,xai_gate,8,5000,0.0,0.014835142228840087,0.7677906400000006,0.6423121212121636,0.8526140958849512,0.5521544987062755,0.3806606675555568,0.5728877777777759,0.022617079889807164,0.05826446280991736,0.39121212121212123,3.7662959999997887,0.07624913833359481,0.0,0.0,7.26,44.971,synthetic_default
profile_sensitivity,profile_default,default,adversarial_explanation_flood,xai_gate,9,5000,0.0,0.017791795498575954,0.91717086,0.6872168402893888,0.8013618402211079,0.6615642624908802,1427.6787512297708,0.9906711111113414,0.05022891646207949,0.12855815805188772,0.6365868223740959,6.745079999999277,0.794663403858811,0.0,0.0,12.0568,44.7876,synthetic_default
profile_sensitivity,profile_default,default,transient_overload,xai_gate,9,5000,0.2478014113966453,1.038518705416851,53.375707119999966,0.6797715716032462,0.7474457173246732,0.7735468485159827,2387.912038726484,0.9914250000002903,0.24634396310457646,0.15353384051401317,0.5757026291931097,4.164191999999234,0.20527548543112983,0.0132,0.0,10.1476,56.1288,synthetic_default
profile_sensitivity,profile_default,default,non_markovian,xai_gate,9,5000,0.1373387556895602,1.2564339301258787,65.01817636000007,0.6306180915371971,0.7702674550399047,0.6860276338514446,111.99801831555727,0.7917261111110527,0.20822538860103626,0.03955094991364421,0.572279792746114,3.573487999999681,0.11906763691183686,0.0006,0.0,9.264,55.1888,synthetic_default
profile_sensitivity,profile_default,default,rtt_uncertainty,xai_gate,9,5000,0.0,0.016219952697239998,0.8394534000000015,0.6410813551889013,0.8515036344891291,0.5517685698309749,0.4124411537777782,0.5721833333333258,0.02332657200811359,0.05800120607422839,0.3928512691190176,3.769895999999793,0.07963818714774251,0.0,0.0,7.2964,45.0546,synthetic_default
profile_sensitivity,profile_default,default,adversarial_explanation_flood,xai_gate,10,5000,0.0,0.0162005708426862,0.834935300000002,0.687657424889954,0.802800072450273,0.659373778528607,1440.829972602221,0.9912811111113333,0.046275133326708406,0.12966643479413031,0.6345854450296465,6.7959999999991805,0.7964750670576264,0.0,0.0,12.0756,44.8122,synthetic_default
profile_sensitivity,profile_default,default,transient_overload,xai_gate,10,5000,0.2458063353442705,1.0352639257428502,53.21467341999997,0.6798367700982787,0.749728729130045,0.7735955920041693,2328.394574302051,0.9913422222225026,0.2463628119701928,0.1532350274021212,0.5758979615976028,4.163751999999255,0.20789563606447325,0.008,0.0,10.1452,55.9938,synthetic_default
profile_sensitivity,profile_default,default,non_markovian,xai_gate,10,5000,0.13387841491790486,1.2546787501281202,64.92647943999994,0.6304743219352982,0.7687120160549589,0.6858205769479283,115.89639308444671,0.7936655555555002,0.2102324177482644,0.040231124142986505,0.5664481911086198,3.556563999999669,0.1277173582694502,0.001,0.0,9.2764,54.8388,synthetic_default
profile_sensitivity,profile_default,default,rtt_uncertainty,xai_gate,10,5000,0.0,0.015417923030280506,0.7978892400000009,0.6423705916203599,0.8532935660660222,0.5522301152049941,0.37393396711111143,0.5758955555555513,0.02257967281396432,0.056778012221521935,0.3926232428136903,3.787319999999772,0.08064009854958987,0.0,0.0,7.2986,45.0264,synthetic_default
profile_sensitivity,profile_default,default,adversarial_explanation_flood,xai_gate,11,5000,0.0,0.019049335383503955,0.9816729000000012,0.6870967847716153,0.8001331824055032,0.6578978865734323,1599.5184548088814,0.9959672222224688,0.04426882654817924,0.1338230230689774,0.6331425948090702,6.872543999999191,0.8063379238856816,0.0,0.0,12.1982,45.02,synthetic_default
profile_sensitivity,profile_default,default,transient_overload,xai_gate,11,5000,0.2506202393593413,1.0369560453641984,53.29503552,0.6800258194218279,0.7487195984674241,0.7738419693715386,2381.2191952478224,0.9919283333336227,0.24644736582769972,0.15288645367286202,0.576423517354199,4.166099999999261,0.2012240235334526,0.0108,0.0,10.1474,56.317,synthetic_default
profile_sensitivity,profile_default,default,non_markovian,xai_gate,11,5000,0.13800166773990483,1.2887411288624195,66.67784074000008,0.6358558577672734,0.7725489690542982,0.6913845631603369,134.0492212666691,0.8200438888888424,0.20938176263419186,0.063181567446005,0.5512793312682989,3.6707439999997193,0.13676431928959043,0.002,0.0,9.4268,55.2844,synthetic_default
profile_sensitivity,profile_default,default,rtt_uncertainty,xai_gate,11,5000,0.0,0.017438937937742777,0.9023972800000016,0.6423916659849409,0.8510947966660241,0.5550971453713154,0.4050265186666677,0.5786694444444404,0.025007499522757642,0.057323624860236164,0.39594753061168836,3.7933479999997624,0.0852011168968363,0.0,0.0,7.3338,45.0534,synthetic_default
profile_sensitivity,profile_default,default,adversarial_explanation_flood,xai_gate,12,5000,0.0,0.01729447354319209,0.8913242000000018,0.6870762781523175,0.7999468785406367,0.6590023014959788,1545.9720266199945,0.9947577777780172,0.04639158310044386,0.1270261384185435,0.6383692257109979,6.837499999999214,0.8069640745955631,0.0002,0.0,12.166,44.8856,synthetic_default
