stage,variant,ablation,regime,policy,seed,slots,packet_drop_rate,mean_packet_delay,mean_packet_queue,explanation_coverage,high_risk_explanation_coverage,mean_explanation_delay,mean_explanation_debt,exposure_use,offload_rate,audit_rate,redaction_rate,local_compute_load,attacker_trigger_gain,budget_violation_rate,exposure_budget_violation_rate,alerts_per_slot,packets_per_slot,calibration_status
main,default,default,poisson,never_explain,1,5000,0.0,0.014180769230769224,0.7374,0.0,0.0,0.0,5444.141003000276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.733,44.899,synthetic_default
main,default,default,poisson,always_explain,1,5000,0.0,0.016760235386382053,0.8637809999999999,1.0,1.0,0.8499999999999586,0.0,1.5759472222221453,0.0,0.0,0.0,6.6746,0.0,0.0,0.367,6.6746,44.936,synthetic_default
main,default,default,poisson,threshold_explain,1,5000,0.0,0.015087542905866395,0.7821884399999983,0.3872012084950112,0.7864108406797281,0.28911317792721086,6.686910995555567,0.4573138888889136,0.0,0.0,0.0,2.2678640000000594,0.0027414185875884733,0.0,0.0,6.7522,44.8916,synthetic_default
main,default,default,poisson,rate_limited,1,5000,0.0,0.015511084184389037,0.8031757599999986,0.5886630905715003,0.8112511899006686,0.4012688260780142,0.27705605111111153,0.5449111111111552,0.0,0.0,0.0,3.1318000000001334,0.004196855613957773,0.0,0.0,6.7858,45.0496,synthetic_default
main,default,default,poisson,fifo_explanation,1,5000,0.0,0.016521360839772816,0.8515819999999993,0.9944693572496263,0.9851831001163783,0.8508295964125137,0.0442865111111111,1.5708472222221457,0.0,0.0,0.0,6.653,0.0,0.0,0.3668,6.69,44.8834,synthetic_default
main,default,default,poisson,static_coarse_full,1,5000,0.0,0.02002831575534778,1.0384429199999992,0.38317890761014106,0.7854448484743844,0.2861385700374921,10.311872346666703,0.45439444444446764,0.0,0.0,0.0,2.2530640000000544,0.00045906159544206737,0.0,0.0,6.7778,45.1646,synthetic_default
main,default,default,poisson,static_offload,1,5000,0.0,0.015199375900206806,0.7894909599999996,0.36295518414433253,0.6783929722263242,0.4263209584380698,3.7026423844444487,0.5350777777777863,0.2553172607602426,0.0,0.0,0.836415999999995,0.0032526695038486153,0.0,0.0,6.761,44.9272,synthetic_default
main,default,default,poisson,budget_only_bexgov,1,5000,0.0,0.013936430461436387,0.7226973999999994,0.3633172446669003,0.7371484772788144,0.2753173042545635,81.54666572799866,0.38254500000001807,0.0,0.07013466809677035,0.0,2.0500960000000625,0.0,0.0,0.0,6.7128,45.0102,synthetic_default
main,default,default,poisson,xai_gate,1,5000,0.0,0.01566446430856115,0.8119081999999999,0.6644269066234455,0.7763654221441104,0.7491630033927469,0.18378153555555554,0.6499444444443885,0.2617200177017259,0.0,0.6194128927570438,2.5841719999997275,0.0005387175570286118,0.0,0.0,6.779,45.169,synthetic_default
main,default,default,bursty,never_explain,1,5000,0.16162722441309374,1.22799230769232,63.8556,0.0,0.0,0.0,10331.309380199968,0.0,0.0,0.0,0.0,0.0,0.15425880474279352,0.0,0.0,8.7896,50.7662,synthetic_default
main,default,default,bursty,always_explain,1,5000,0.16585019771580936,1.2667739553469601,64.72551400000002,1.0,1.0,0.8499999999999371,0.0,2.0620527777776254,0.0,0.0,0.0,8.7334,0.14885645805872927,0.1486,0.5134,8.7334,50.6788,synthetic_default
main,default,default,bursty,threshold_explain,1,5000,0.1614938947600698,1.2293302085336721,63.46518420000011,0.42770548022984745,0.8126390790213692,0.32342440553248264,1881.9231840977866,0.6800333333333878,0.0,0.0,0.0,3.313104000000056,0.15666201700672278,0.0,0.0,8.8062,50.7564,synthetic_default
main,default,default,bursty,rate_limited,1,5000,0.16041339090312906,1.2403276979177413,64.07609435999997,0.5004332237825083,0.7946556088702109,0.5995667762174939,2805.9411807443958,0.7026833333333997,0.0,0.0,0.0,3.649608000000122,0.14589176562298256,0.0,0.0,8.7022,50.6284,synthetic_default
main,default,default,bursty,fifo_explanation,1,5000,0.1633638912472622,1.2460830238086238,64.1177260000001,0.784763705975967,0.5698033573284363,0.8822854441035332,1283.0732975111057,1.606736111111034,0.0,0.0,0.0,6.805,0.14141673412706401,0.0,0.3752,8.6714,50.647,synthetic_default
main,default,default,bursty,static_coarse_full,1,5000,0.16281515140749162,1.2380581428022608,63.91775231999989,0.4275697831512978,0.8132244737535039,0.3234091273385254,1830.6248877822381,0.6747111111111644,0.0,0.0,0.0,3.285952000000053,0.14928372078334728,0.0006,0.0,8.7342,50.6646,synthetic_default
main,default,default,bursty,static_offload,1,5000,0.15954152969330537,1.236690567095109,64.15680752000009,0.3983267851432134,0.695819730637908,0.4777264836219029,1568.503355264508,0.7822611111111298,0.2914020741011467,0.0,0.0,1.1494959999999625,0.1487394252366887,0.0,0.0,8.7556,50.8128,synthetic_default
main,default,default,bursty,budget_only_bexgov,1,5000,0.1611822953596473,1.248996773523998,64.53403260000015,0.4024666164486755,0.758686031939113,0.3098621287863362,2433.4540013155365,0.5656761111111537,0.0,0.08909128261316168,0.0,2.9977720000001153,0.15047664066808686,0.0,0.0,8.7618,50.772,synthetic_default
main,default,default,bursty,xai_gate,1,5000,0.16240431241072367,1.2423572110276164,64.28543325999998,0.6360144729656486,0.7775238799130709,0.7298368377935409,114.24536907955871,0.8887544444444119,0.2713681048607318,0.11237028945931185,0.4420853813945021,3.1160760000000067,0.15280942206062376,0.0,0.0,8.7888,50.8254,synthetic_default
main,default,default,self_similar,never_explain,1,5000,0.3554994179854868,4.607196153845754,239.5742,0.0,0.0,0.0,25743.204176997886,0.0,0.0,0.0,0.0,0.0,0.3113901478564547,0.0,0.0,15.885,80.754,synthetic_default
main,default,default,self_similar,always_explain,1,5000,0.3607197527009338,4.677433375976249,239.18796999999998,1.0,1.0,0.8499999999999744,0.0,3.6966027777776667,0.0,0.0,0.0,15.6562,0.30362413872062244,0.2574,0.725,15.6562,80.065,synthetic_default
main,default,default,self_similar,threshold_explain,1,5000,0.35346954130046376,4.637506909100146,239.60199632,0.43765805843063155,0.8188982635256874,0.3320374241574418,9935.56584117324,1.2499416666666585,0.0,0.0,0.0,6.062352000000112,0.30774584203266464,0.0,0.1994,15.6904,79.987,synthetic_default
main,default,default,self_similar,rate_limited,1,5000,0.356724419241189,4.63767522151106,239.58055663999988,0.449708652820799,0.8011605131961947,0.7029325140912746,14896.829165102605,1.2569027777777733,0.0,0.0,0.0,6.183856000000172,0.3066990471640503,0.0,0.2042,15.7544,80.3776,synthetic_default
main,default,default,self_similar,fifo_explanation,1,5000,0.3565572053254575,4.66417796557715,239.57519499999998,0.736467945527179,0.45692517857448306,0.8895298081709059,11755.33825602215,2.724863888888822,0.0,0.0,0.0,11.5406,0.3074287201796173,0.0,0.632,15.6702,79.9034,synthetic_default
main,default,default,self_similar,static_coarse_full,1,5000,0.3510602433104696,4.631723765282397,239.31502404,0.4377895088797711,0.8185971505297333,0.33209385167371486,9814.583076013269,1.2389055555555502,0.0,0.0,0.0,6.009896000000117,0.30115296800788083,0.0,0.1952,15.5522,79.6842,synthetic_default
main,default,default,self_similar,static_offload,1,5000,0.35573209886039314,4.611214212554123,239.24942347999996,0.40797062952984975,0.7008261584178753,0.49272404153863875,9466.805089113206,1.4605944444444454,0.3023564679543126,0.0,0.0,2.101479999999785,0.30773410614019436,0.0,0.3118,15.8118,80.6066,synthetic_default
main,default,default,self_similar,budget_only_bexgov,1,5000,0.3547773459006604,4.621730829354606,238.97638182,0.4018663682864642,0.740316723219489,0.32018094629156396,11142.384914172822,0.9119255555555639,0.0,0.08060102301790281,0.09166240409207162,5.310395999999933,0.29995345435201815,0.0,0.0,15.64,80.208,synthetic_default
main,default,default,self_similar,xai_gate,1,5000,0.3523640359810729,4.62510151254055,239.47950534,0.4392140502543352,0.48386096432766235,0.5286861395787403,6814.881310359739,1.0,0.1659633415851109,0.09580185472595976,0.34239639316031856,4.012234999995725,0.2989709100693847,0.0,0.0,15.5926,80.0254,synthetic_default
